20201130,17,The Virgin (20),Cinta Terlarang,1080,4942550,Naga Swarasakti
20201130,18,Aa Gym,Ketenangan Hati ,1096,4858470,Madinatussalam
20201130,19,Louis(18),Sukses Ditanganmu Sendiri,1124,4805260,Plus Digital
20201130,20,Mecky,Ketika ,1641,4654450,DSI
20201130,21,KreasikuArtist,Tunggu Lagi,1128,4578370,Cherrypicks
20201130,22,Meggy Z (9),Sakit Hati,1031,4474530,Seven Stars Entertainment
20201130,23,Armada,Awas Jatuh Cinta Versi 1 (p35.8),3168,4450930,Virgo Multi Cipta
20201130,24,Iqbaal Ramadhan,Kita Pernah Ada  (TM),1918,4346080,Falcon Interactive
20201130,25,Tagor Pangaribuan,Jangan Salah Menilai (intro1) (P),1065,4345370,Global Musik Era Digital
20201130,26,Devano Danendra,Menyimpan Rasa (DT20),1001,4230630,HP RECORDS
20201130,27,KH. MOH. NIZAM AS-SHOFA,Syi'ir Kang Aran Sholeh,915,4025390,Benang Komunika Infotama
20201130,28,Franky Sihombing (6),We Wish You A Merry Christmas,807,3996190,Raba Komunikatama
20201130,29,FIRLY FIRLANA,DINDA DIMANA ,1678,3911800,Pogu Mobile
20201130,30,Syakir Daulay ft. Adiba Uje,Bidadari Surga  (TM),2021,3885840,Falcon Interactive
20201130,31,Mahen,Pura Pura Lupa (US20),995,3872180,Indo Semar Sakti
20201130,32,Rany Simbolon,Jangan Salah Menilai ( Intro ),937,3871330,Pelita Utm
20201130,33,Wali (30),Baik Baik Sayang Rff,747,3792160,Naga Swarasakti
20201130,34,Pdt. WTP Simarmata,Tiada Hari Tanpa Firman,931,3756120,Alphaomega
20201130,35,The Dance Company (17),Papa Rock N Roll,658,3747060,Naga Swarasakti
20201130,36,Rizky Billar,Melihatmu Bahagia,1024,3607060,AFE RECORD
20201130,37,H. Muamar ZA,Sholawat Badar,857,3547700,Virgo Multi Cipta
20201130,38,Arie Kaget,Ayam (F),1360,3536990,NUSA KONTEN
20201130,39,Iwan Fals Ft Once Mekel dan Fiersa Besari,Ibu Pertiwi OPT,1705,3470180,Falcon Interactive
20201130,40,Hasyim,Sholli Ala Muhammad,812,3466170,Benang Komunika Infotama
20201130,41,Thomas Arya,SATU HATI SAMPAI MATI,1030,3462630,Pitados
20201130,42,KreasikuArtist (3444),Bila Mau Masuk Syurga,873,3454200,Cherrypicks
20201130,43,Feyke Robot,Yesus Juru Mudiku (Mkios),789,3356950,Virgo Multi Cipta
20201130,44,Anji,DIA,686,3217050,MyMusic Records
20201130,45,Sembilan (11),Hafizah [Rff],651,3192280,Naga Swarasakti
20201130,46,Ustadz Jefri Al-Bukhori 12,Syukur,727,3112560,Raba Komunikatama
20201130,47,H. Muammar. ZA,Surah Al Ikhlas (THR),782,3087910,Virgo Multi Cipta
20201130,48,Dian Piesesha,Satukanlah Hati Kami (Pulsa),633,3027950,Suara Mega Mandiri
20201130,49,Hedi Yunus,Istighfar,690,3023560,Hypermind
20201130,50,Ustad Jefri Al Bukhori,Syukur,694,2945770,Cherrypicks
20201130,51,Hedi Yunus,Suratku (US20),699,2928800,Redi Labels
20201130,52,ILIR 7,Salah Apa Aku (DJ Version) F4,925,2921610,Kaliba
20201130,53,Rudy Caffeine,Aku Memilih Dia ,983,2874470,Global Media Solusi
20201130,54,Denny Caknan,Los Dol ,1118,2801030,SWARA DIGITAL
20201130,55,Nella Kharisma,Kartonyono Medot Janji ,969,2766900,SWARA DIGITAL
20201130,56,Rany Simbolon,Jangan Salah Menilai ( Reff ),614,2761920,Pelita Utm
20201130,57,Dewi Inggar ,Jogetin Aja ,981,2752180,Global Media Solusi
20201130,58,Wali,Doaku Untukmu Sayang [Rff](1),616,2729470,Naga Swarasakti
20201130,59,NSP Kreasiku, Cobalah beberapa minggu lagi,665,2711000,Melon DIY
20201130,60,Derry Sulaiman,DSAS,567,2683810,Musik Kita Kreasindo
20201130,61,Woro Widowati,Aku Tenang (DFT),763,2640020,Proaktif
20201130,62,Habib Syech (88),Allahumma Sholli Alla Muhammad,595,2630060,Benang Komunika Infotama
20201130,63,Pdt. WTP Simarmata,Kekuatan Dari Tuhan,612,2629420,Alphaomega
20201130,64,Dadali,Disaat Aku Tersakiti (3.A),611,2597730,Ascada Musik
20201130,65,Sari Simorangkir,Bagi Tuhan Tak Ada Yang Mustahil,597,2593840,Hits Record
20201130,66,Repvblik,Sandiwara Cinta,1043,2583350,Professional Music
20201130,67,Anisa,Aisyah Istri Rasulullah Reff (P35.8),674,2540790,HP RECORDS
20201130,68,ILIR 7,Salah Apa Aku (DFT),680,2527010,Kaliba
20201130,69,H. Muamar ZA,SHALAWAT BADAR (II),597,2506930,Virgo Multi Cipta
20201130,70,Dadali,Disaat Aku Tersakiti (0.A),558,2479090,Ascada Musik
20201130,71,Didi Kempot,Pamer Bojo (F4),640,2449070,Suara Mega Mandiri
20201130,72,Lady Avisha,TERLUKA ,1028,2448900,Pogu Mobile
20201130,73,KH. MOH. NIZAM AS-SHOFA,Syiir Tanpo Waton Gus Dur  (THR),543,2420450,LTN PBNU
20201130,74,Dadali,Cintaku Sangat Luar Biasa (DFT),552,2416060,Ascada Musik
20201130,75,Armada,Menjemput Jodoh (DT20),695,2373520,Virgo Multi Cipta
20201201,1,Wirabest,Bersama Wirabest,7569,40787390,Naga Swarasakti
20201201,2,Gretha Sihombing (2),Kumau Iring Tuhan,7928,36061760,Naga Swarasakti
20201201,3,Dian Piesesha,Satukanlah Hati Kami,7107,30703520,Suara Mega Mandiri
20201201,4,Gretha Sihombing,Dengar Tuhan,4973,23639740,Naga Swarasakti
20201201,5,John Hartman,Sweet Annointing,4211,21947980,Raba Komunikatama
20201201,6,KreasikuArtist(30),Ijah Panggilin Tuan Muda Di Kamar,5039,21526040,Cherrypicks
20201201,7,Tagor Pangaribuan,Jangan Salah Menilai (intro1),4736,19757160,Global Musik Era Digital
20201201,8,h muammar za,s  al ikhlas,3117,13279570,Virgo Multi Cipta
20201201,9,Abdul Rasyid Baharuddin,Di Laut Cari Duit,3327,12285290,MyNSP
20201201,10,Tagor Pangaribuan,Jangan Salah Menilai (intro2),2342,10036800,Global Musik Era Digital
20201201,11,Tiara Andini,Gemintang Hatiku ,2324,8842920,Universal Music
20201201,12,Uje,Pergi Haji (V1),1482,7235160,Falcon Interactive
20201201,13,Smart Bend,Astaghfirullah,1493,6466880,Virgo Multi Cipta
20201201,14,UST.YUSUF MANSYUR,Mohon Pertolongan ALLAH (mKios),1411,6173290,Virgo Multi Cipta
20201201,15,Gretha Sihombing,Dialah Juru Selamat,1183,5696050,Naga Swarasakti
20201201,16,Titiek(9) Sandhora,Termenung,1398,5670080,Gemilang Sakti Digital
20201201,17,The Virgin (20),Cinta Terlarang,1026,4723430,Naga Swarasakti
20201201,18,Meggy Z (9),Sakit Hati,1040,4706560,Seven Stars Entertainment
20201201,19,Louis(18),Sukses Ditanganmu Sendiri,1121,4652650,Plus Digital
20201201,20,Aa Gym,Ketenangan Hati ,1005,4635960,Madinatussalam
20201201,21,Devano Danendra,Menyimpan Rasa (DT20),995,4371240,HP RECORDS
20201201,22,Mecky,Ketika ,1466,4267490,DSI
20201201,23,KreasikuArtist,Tunggu Lagi,1061,4205700,Cherrypicks
20201201,24,Armada,Awas Jatuh Cinta Versi 1 (p35.8),3206,4196140,Virgo Multi Cipta
20201201,25,Iqbaal Ramadhan,Kita Pernah Ada  (TM),1808,4043910,Falcon Interactive
20201201,26,Mahen,Pura Pura Lupa (US20),1032,4036600,Indo Semar Sakti
20201201,27,Rany Simbolon,Jangan Salah Menilai ( Intro ),930,4011160,Pelita Utm
20201201,28,KH. MOH. NIZAM AS-SHOFA,Syi'ir Kang Aran Sholeh,926,4008610,Benang Komunika Infotama
20201201,29,Wali (30),Baik Baik Sayang Rff,754,4002810,Naga Swarasakti
20201201,30,Tagor Pangaribuan,Jangan Salah Menilai (intro1) (P),1014,3925930,Global Musik Era Digital
20201201,31,Pdt. WTP Simarmata,Tiada Hari Tanpa Firman,925,3853500,Alphaomega
20201201,32,Franky Sihombing (6),We Wish You A Merry Christmas,821,3807160,Raba Komunikatama
20201201,33,Hasyim,Sholli Ala Muhammad,840,3671460,Benang Komunika Infotama
20201201,34,The Dance Company (17),Papa Rock N Roll,673,3638970,Naga Swarasakti
20201201,35,Syakir Daulay ft. Adiba Uje,Bidadari Surga  (TM),1999,3638560,Falcon Interactive
20201201,36,FIRLY FIRLANA,DINDA DIMANA ,1619,3620400,Pogu Mobile
20201201,37,H. Muamar ZA,Sholawat Badar,877,3567590,Virgo Multi Cipta
20201201,38,Feyke Robot,Yesus Juru Mudiku (Mkios),817,3548400,Virgo Multi Cipta
20201201,39,Iwan Fals Ft Once Mekel dan Fiersa Besari,Ibu Pertiwi OPT,1668,3495340,Falcon Interactive
20201201,40,Hedi Yunus,Istighfar,766,3469610,Hypermind
20201201,41,Sembilan (11),Hafizah [Rff],647,3468680,Naga Swarasakti
20201201,42,Thomas Arya,SATU HATI SAMPAI MATI,1015,3400630,Pitados
20201201,43,Arie Kaget,Ayam (F),1278,3340180,NUSA KONTEN
20201201,44,Rizky Billar,Melihatmu Bahagia,888,3295420,AFE RECORD
20201201,45,KreasikuArtist (3444),Bila Mau Masuk Syurga,820,3254170,Cherrypicks
20201201,46,Ustadz Jefri Al-Bukhori 12,Syukur,750,3204160,Raba Komunikatama
20201201,47,Dian Piesesha,Satukanlah Hati Kami (Pulsa),662,3063220,Suara Mega Mandiri
20201201,48,Anji,DIA,641,2961460,MyMusic Records
20201201,49,Denny Caknan,Los Dol ,1092,2925200,SWARA DIGITAL
20201201,50,Ustad Jefri Al Bukhori,Syukur,682,2907580,Cherrypicks
20201201,51,Derry Sulaiman,DSAS,592,2871250,Musik Kita Kreasindo
20201201,52,NSP Kreasiku, Cobalah beberapa minggu lagi,635,2863950,Melon DIY
20201201,53,Repvblik,Sandiwara Cinta,1049,2839920,Professional Music
20201201,54,Sari Simorangkir,Bagi Tuhan Tak Ada Yang Mustahil,611,2798610,Hits Record
20201201,55,ILIR 7,Salah Apa Aku (DJ Version) F4,894,2732310,Kaliba
20201201,56,Dadali,Disaat Aku Tersakiti (3.A),620,2707360,Ascada Musik
20201201,57,H. Muammar. ZA,Surah Al Ikhlas (THR),725,2681190,Virgo Multi Cipta
20201201,58,Dewi Inggar ,Jogetin Aja ,975,2670340,Global Media Solusi
20201201,59,Habib Syech (88),Allahumma Sholli Alla Muhammad,592,2643620,Benang Komunika Infotama
20201201,60,Hedi Yunus,Suratku (US20),692,2640600,Redi Labels
20201201,61,Rany Simbolon,Jangan Salah Menilai ( Reff ),594,2580960,Pelita Utm
20201201,62,Nella Kharisma,Kartonyono Medot Janji ,1455,2537320,SWARA DIGITAL
20201201,63,Wali,Doaku Untukmu Sayang [Rff](1),615,2497360,Naga Swarasakti
20201201,64,H. Muamar ZA,SHALAWAT BADAR (II),548,2482230,Virgo Multi Cipta
20201201,65,ILIR 7,Salah Apa Aku (DFT),683,2478060,Kaliba
20201201,66,Lady Avisha,TERLUKA ,1009,2460700,Pogu Mobile
20201201,67,Dadali,Disaat Aku Tersakiti (0.A),591,2453370,Ascada Musik
20201201,68,Anisa,Aisyah Istri Rasulullah Reff (P35.8),651,2438280,HP RECORDS
20201201,69,KH. MOH. NIZAM AS-SHOFA,Syiir Tanpo Waton Gus Dur  (THR),543,2417720,LTN PBNU
20201201,70,Dadali,Cintaku Sangat Luar Biasa (DFT),534,2406970,Ascada Musik
20201201,71,Pdt. WTP Simarmata,Kekuatan Dari Tuhan,580,2399300,Alphaomega
20201201,72,Vicky Salamor,Apa Kabar Sayang (Song1),565,2395800,Pelita Utm
20201201,73,Woro Widowati,Aku Tenang (DFT),690,2374690,Proaktif
20201201,74,Ustad Uje,Pergi Haji RMDC,482,2320540,Falcon Interactive
20201201,75,Rudy Caffeine,Aku Memilih Dia ,810,2291860,Global Media Solusi
20201202,1,Wirabest,Bersama Wirabest,8355,44810650,Naga Swarasakti
20201202,2,Gretha Sihombing (2),Kumau Iring Tuhan,8793,41150930,Naga Swarasakti
20201202,3,Dian Piesesha,Satukanlah Hati Kami,7840,33352380,Suara Mega Mandiri
20201202,4,Gretha Sihombing,Dengar Tuhan,5478,26060330,Naga Swarasakti
20201202,5,John Hartman,Sweet Annointing,4513,23361700,Raba Komunikatama
20201202,6,KreasikuArtist(30),Ijah Panggilin Tuan Muda Di Kamar,5398,23192610,Cherrypicks
20201202,7,Tagor Pangaribuan,Jangan Salah Menilai (intro1),5177,21346440,Global Musik Era Digital
20201202,8,h muammar za,s  al ikhlas,3453,14158810,Virgo Multi Cipta
20201202,9,Abdul Rasyid Baharuddin,Di Laut Cari Duit,3559,13614270,MyNSP
20201202,10,Tagor Pangaribuan,Jangan Salah Menilai (intro2),2628,11243560,Global Musik Era Digital
20201202,11,Tiara Andini,Gemintang Hatiku ,2681,10297820,Universal Music
20201202,12,Uje,Pergi Haji (V1),1631,7635590,Falcon Interactive
20201202,13,Smart Bend,Astaghfirullah,1621,7055960,Virgo Multi Cipta
20201202,14,Titiek(9) Sandhora,Termenung,1585,6881800,Gemilang Sakti Digital
20201202,15,UST.YUSUF MANSYUR,Mohon Pertolongan ALLAH (mKios),1505,6519060,Virgo Multi Cipta
20201202,16,Gretha Sihombing,Dialah Juru Selamat,1325,6310310,Naga Swarasakti
20201202,17,Aa Gym,Ketenangan Hati ,1180,5314870,Madinatussalam
20201202,18,Meggy Z (9),Sakit Hati,1108,5121290,Seven Stars Entertainment
20201202,19,Louis(18),Sukses Ditanganmu Sendiri,1236,5109020,Plus Digital
20201202,20,Armada,Awas Jatuh Cinta Versi 1 (p35.8),2862,5007350,Virgo Multi Cipta
20201202,21,The Virgin (20),Cinta Terlarang,1073,4921940,Naga Swarasakti
20201202,22,Mecky,Ketika ,1724,4862300,DSI
20201202,23,Devano Danendra,Menyimpan Rasa (DT20),1088,4861910,HP RECORDS
20201202,24,KH. MOH. NIZAM AS-SHOFA,Syi'ir Kang Aran Sholeh,1035,4784290,Benang Komunika Infotama
20201202,25,KreasikuArtist,Tunggu Lagi,1191,4782420,Cherrypicks
20201202,26,Tagor Pangaribuan,Jangan Salah Menilai (intro1) (P),1119,4580060,Global Musik Era Digital
20201202,27,FIRLY FIRLANA,DINDA DIMANA ,1664,4265100,Pogu Mobile
20201202,28,Rany Simbolon,Jangan Salah Menilai ( Intro ),962,4161920,Pelita Utm
20201202,29,Syakir Daulay ft. Adiba Uje,Bidadari Surga  (TM),2195,4148070,Falcon Interactive
20201202,30,Franky Sihombing (6),We Wish You A Merry Christmas,854,4118730,Raba Komunikatama
20201202,31,Pdt. WTP Simarmata,Tiada Hari Tanpa Firman,988,4035840,Alphaomega
20201202,32,Rizky Billar,Melihatmu Bahagia,1105,4020150,AFE RECORD
20201202,33,Mahen,Pura Pura Lupa (US20),1060,4010920,Indo Semar Sakti
20201202,34,Iqbaal Ramadhan,Kita Pernah Ada  (TM),1717,4002480,Falcon Interactive
20201202,35,Wali (30),Baik Baik Sayang Rff,755,3990350,Naga Swarasakti
20201202,36,H. Muamar ZA,Sholawat Badar,951,3969290,Virgo Multi Cipta
20201202,37,Thomas Arya,SATU HATI SAMPAI MATI,1123,3896460,Pitados
20201202,38,KreasikuArtist (3444),Bila Mau Masuk Syurga,955,3868700,Cherrypicks
20201202,39,Iwan Fals Ft Once Mekel dan Fiersa Besari,Ibu Pertiwi OPT,1792,3859340,Falcon Interactive
20201202,40,Arie Kaget,Ayam (F),1377,3807870,NUSA KONTEN
20201202,41,Sembilan (11),Hafizah [Rff],723,3781690,Naga Swarasakti
20201202,42,Feyke Robot,Yesus Juru Mudiku (Mkios),880,3768570,Virgo Multi Cipta
20201202,43,The Dance Company (17),Papa Rock N Roll,657,3717730,Naga Swarasakti
20201202,44,Hasyim,Sholli Ala Muhammad,813,3645680,Benang Komunika Infotama
20201202,45,Ustadz Jefri Al-Bukhori 12,Syukur,825,3586200,Raba Komunikatama
20201202,46,Hedi Yunus,Istighfar,816,3509790,Hypermind
20201202,47,Anji,DIA,732,3372470,MyMusic Records
20201202,48,Denny Caknan,Los Dol ,1242,3366900,SWARA DIGITAL
20201202,49,Ustad Jefri Al Bukhori,Syukur,798,3259430,Cherrypicks
20201202,50,H. Muammar. ZA,Surah Al Ikhlas (THR),785,3245110,Virgo Multi Cipta
20201202,51,Dian Piesesha,Satukanlah Hati Kami (Pulsa),683,3155650,Suara Mega Mandiri
20201202,52,Dewi Inggar ,Jogetin Aja ,1159,3155070,Global Media Solusi
20201202,53,Derry Sulaiman,DSAS,635,3119910,Musik Kita Kreasindo
20201202,54,NSP Kreasiku, Cobalah beberapa minggu lagi,720,3074010,Melon DIY
20201202,55,Hedi Yunus,Suratku (US20),737,2987600,Redi Labels
20201202,56,Rudy Caffeine,Aku Memilih Dia ,978,2962920,Global Media Solusi
20201202,57,ILIR 7,Salah Apa Aku (DJ Version) F4,917,2944200,Kaliba
20201202,58,Rany Simbolon,Jangan Salah Menilai ( Reff ),638,2897880,Pelita Utm
20201202,59,Lady Avisha,TERLUKA ,1165,2877400,Pogu Mobile
20201202,60,Woro Widowati,Aku Tenang (DFT),796,2869790,Proaktif
20201202,61,Sari Simorangkir,Bagi Tuhan Tak Ada Yang Mustahil,647,2799450,Hits Record
20201202,62,Wali,Doaku Untukmu Sayang [Rff](1),660,2789230,Naga Swarasakti
20201202,63,Dadali,Disaat Aku Tersakiti (3.A),657,2774640,Ascada Musik
20201202,64,ILIR 7,Salah Apa Aku (DFT),701,2766380,Kaliba
20201202,65,Dadali,Disaat Aku Tersakiti (0.A),595,2736160,Ascada Musik
20201202,66,Dadali,Cintaku Sangat Luar Biasa (DFT),630,2735960,Ascada Musik
20201202,67,Ustad Uje,Pergi Haji RMDC,543,2720120,Falcon Interactive
20201202,68,Repvblik,Sandiwara Cinta,1060,2666450,Professional Music
20201202,69,Pdt. WTP Simarmata,Kekuatan Dari Tuhan,654,2594980,Alphaomega
20201202,70,KH. MOH. NIZAM AS-SHOFA,Syiir Tanpo Waton Gus Dur  (THR),559,2582240,LTN PBNU
20201202,71,Didi Kempot,Pamer Bojo (F4),671,2569910,Suara Mega Mandiri
20201202,72,Anisa,Aisyah Istri Rasulullah Reff (P35.8),667,2539890,HP RECORDS
20201202,73,Habib Syech (88),Allahumma Sholli Alla Muhammad,634,2536950,Benang Komunika Infotama
20201202,74,Nella Kharisma,Kartonyono Medot Janji ,1195,2514000,SWARA DIGITAL
20201202,75,Armada,Menjemput Jodoh (DT20),729,2423140,Virgo Multi Cipta
20201203,1,Wirabest,Bersama Wirabest,7752,41804960,Naga Swarasakti
20201203,2,Gretha Sihombing (2),Kumau Iring Tuhan,8216,37509580,Naga Swarasakti
20201203,3,Dian Piesesha,Satukanlah Hati Kami,7315,30523440,Suara Mega Mandiri
20201203,4,Gretha Sihombing,Dengar Tuhan,5146,24429000,Naga Swarasakti
20201203,5,John Hartman,Sweet Annointing,4312,22107710,Raba Komunikatama
20201203,6,Tagor Pangaribuan,Jangan Salah Menilai (intro1),5102,21581330,Global Musik Era Digital
20201203,7,KreasikuArtist(30),Ijah Panggilin Tuan Muda Di Kamar,5086,21508100,Cherrypicks
20201203,8,h muammar za,s  al ikhlas,3284,13360560,Virgo Multi Cipta
20201203,9,Abdul Rasyid Baharuddin,Di Laut Cari Duit,3438,12964460,MyNSP
20201203,10,Tagor Pangaribuan,Jangan Salah Menilai (intro2),2442,10301300,Global Musik Era Digital
20201203,11,Tiara Andini,Gemintang Hatiku ,2513,9764650,Universal Music
20201203,12,Uje,Pergi Haji (V1),1513,7194230,Falcon Interactive
20201203,13,Titiek(9) Sandhora,Termenung,1495,6488850,Gemilang Sakti Digital
20201203,14,Smart Bend,Astaghfirullah,1462,6401740,Virgo Multi Cipta
20201203,15,Gretha Sihombing,Dialah Juru Selamat,1252,6026220,Naga Swarasakti
20201203,16,UST.YUSUF MANSYUR,Mohon Pertolongan ALLAH (mKios),1396,6005830,Virgo Multi Cipta
20201203,17,Aa Gym,Ketenangan Hati ,1098,4896580,Madinatussalam
20201203,18,The Virgin (20),Cinta Terlarang,1058,4878360,Naga Swarasakti
20201203,19,Louis(18),Sukses Ditanganmu Sendiri,1122,4827600,Plus Digital
20201203,20,Meggy Z (9),Sakit Hati,1073,4796830,Seven Stars Entertainment
20201203,21,Armada,Awas Jatuh Cinta Versi 1 (p35.8),3623,4550900,Virgo Multi Cipta
20201203,22,Tagor Pangaribuan,Jangan Salah Menilai (intro1) (P),1066,4452100,Global Musik Era Digital
20201203,23,Mecky,Ketika ,1552,4367170,DSI
20201203,24,KH. MOH. NIZAM AS-SHOFA,Syi'ir Kang Aran Sholeh,906,4264960,Benang Komunika Infotama
20201203,25,KreasikuArtist,Tunggu Lagi,1071,4240930,Cherrypicks
20201203,26,Rany Simbolon,Jangan Salah Menilai ( Intro ),951,4158770,Pelita Utm
20201203,27,Devano Danendra,Menyimpan Rasa (DT20),924,4146910,HP RECORDS
20201203,28,Franky Sihombing (6),We Wish You A Merry Christmas,838,4134320,Raba Komunikatama
20201203,29,Mahen,Pura Pura Lupa (US20),1032,4090110,Indo Semar Sakti
20201203,30,Pdt. WTP Simarmata,Tiada Hari Tanpa Firman,1022,4082530,Alphaomega
20201203,31,Thomas Arya,SATU HATI SAMPAI MATI,1101,3869530,Pitados
20201203,32,Rizky Billar,Melihatmu Bahagia,1015,3793460,AFE RECORD
20201203,33,FIRLY FIRLANA,DINDA DIMANA ,1837,3764000,Pogu Mobile
20201203,34,The Dance Company (17),Papa Rock N Roll,675,3749590,Naga Swarasakti
20201203,35,Feyke Robot,Yesus Juru Mudiku (Mkios),873,3721810,Virgo Multi Cipta
20201203,36,Syakir Daulay ft. Adiba Uje,Bidadari Surga  (TM),2010,3708410,Falcon Interactive
20201203,37,Iwan Fals Ft Once Mekel dan Fiersa Besari,Ibu Pertiwi OPT,1722,3705910,Falcon Interactive
20201203,38,Wali (30),Baik Baik Sayang Rff,740,3692370,Naga Swarasakti
20201203,39,Sembilan (11),Hafizah [Rff],706,3675080,Naga Swarasakti
20201203,40,Arie Kaget,Ayam (F),1382,3565680,NUSA KONTEN
20201203,41,Iqbaal Ramadhan,Kita Pernah Ada  (TM),1592,3480660,Falcon Interactive
20201203,42,Hasyim,Sholli Ala Muhammad,810,3439360,Benang Komunika Infotama
20201203,43,H. Muamar ZA,Sholawat Badar,848,3436950,Virgo Multi Cipta
20201203,44,Dian Piesesha,Satukanlah Hati Kami (Pulsa),697,3392060,Suara Mega Mandiri
20201203,45,Ustadz Jefri Al-Bukhori 12,Syukur,734,3256730,Raba Komunikatama
20201203,46,KreasikuArtist (3444),Bila Mau Masuk Syurga,834,3216420,Cherrypicks
20201203,47,Anji,DIA,689,3216140,MyMusic Records
20201203,48,Hedi Yunus,Istighfar,722,3163720,Hypermind
20201203,49,ILIR 7,Salah Apa Aku (DJ Version) F4,915,3113030,Kaliba
20201203,50,H. Muammar. ZA,Surah Al Ikhlas (THR),738,3112130,Virgo Multi Cipta
20201203,51,Dadali,Disaat Aku Tersakiti (3.A),675,2918860,Ascada Musik
20201203,52,Dewi Inggar ,Jogetin Aja ,1015,2898590,Global Media Solusi
20201203,53,Ustad Jefri Al Bukhori,Syukur,703,2891640,Cherrypicks
20201203,54,Wali,Doaku Untukmu Sayang [Rff](1),642,2850690,Naga Swarasakti
20201203,55,Derry Sulaiman,DSAS,617,2797250,Musik Kita Kreasindo
20201203,56,Rany Simbolon,Jangan Salah Menilai ( Reff ),652,2788820,Pelita Utm
20201203,57,Denny Caknan,Los Dol ,1597,2758450,SWARA DIGITAL
20201203,58,Sari Simorangkir,Bagi Tuhan Tak Ada Yang Mustahil,640,2740990,Hits Record
20201203,59,Anisa,Aisyah Istri Rasulullah Reff (P35.8),707,2736560,HP RECORDS
20201203,60,Repvblik,Sandiwara Cinta,1032,2695910,Professional Music
20201203,61,NSP Kreasiku, Cobalah beberapa minggu lagi,643,2690620,Melon DIY
20201203,62,Habib Syech (88),Allahumma Sholli Alla Muhammad,610,2639240,Benang Komunika Infotama
20201203,63,Rudy Caffeine,Aku Memilih Dia ,896,2600860,Global Media Solusi
20201203,64,Dadali,Disaat Aku Tersakiti (0.A),607,2593330,Ascada Musik
20201203,65,Hedi Yunus,Suratku (US20),656,2573600,Redi Labels
20201203,66,Vicky Salamor,Apa Kabar Sayang (Song1),600,2535600,Pelita Utm
20201203,67,Wafiq Azizah,Sepohon Kayu,626,2533380,Visi Info Promo
20201203,68,KH. MOH. NIZAM AS-SHOFA,Syiir Tanpo Waton Gus Dur  (THR),535,2531130,LTN PBNU
20201203,69,Pdt. WTP Simarmata,Kekuatan Dari Tuhan,587,2512780,Alphaomega
20201203,70,H. Muamar ZA,SHALAWAT BADAR (II),566,2484850,Virgo Multi Cipta
20201203,71,ILIR 7,Salah Apa Aku (DFT),636,2429680,Kaliba
20201203,72,Dadali,Cintaku Sangat Luar Biasa (DFT),558,2396490,Ascada Musik
20201203,73,Woro Widowati,Aku Tenang (DFT),681,2382200,Proaktif
20201203,74,Lady Avisha,TERLUKA ,938,2354200,Pogu Mobile
20201203,75,Via Vallen feat Dyrga Dadali,Kasih Dengarkanlah Aku (DT20),1484,2307820,Ascada Musik
20201204,1,Wirabest,Bersama Wirabest,7701,41169460,Naga Swarasakti
20201204,2,Gretha Sihombing (2),Kumau Iring Tuhan,7930,35715670,Naga Swarasakti
20201204,3,Dian Piesesha,Satukanlah Hati Kami,7217,30331400,Suara Mega Mandiri
20201204,4,Andmesh,Hanya Rindu (INJKA1),127373,26528870,Hits Record
20201204,5,Gretha Sihombing,Dengar Tuhan,5071,23090930,Naga Swarasakti
20201204,6,John Hartman,Sweet Annointing,4252,22439520,Raba Komunikatama
20201204,7,KreasikuArtist(30),Ijah Panggilin Tuan Muda Di Kamar,4936,20717080,Cherrypicks
20201204,8,Tagor Pangaribuan,Jangan Salah Menilai (intro1),4769,19792400,Global Musik Era Digital
20201204,9,h muammar za,s  al ikhlas,3178,12975440,Virgo Multi Cipta
20201204,10,Abdul Rasyid Baharuddin,Di Laut Cari Duit,3306,12294900,MyNSP
20201204,11,Tagor Pangaribuan,Jangan Salah Menilai (intro2),2387,10020260,Global Musik Era Digital
20201204,12,Tiara Andini,Gemintang Hatiku ,2372,9006670,Universal Music
20201204,13,Uje,Pergi Haji (V1),1428,6769060,Falcon Interactive
20201204,14,Smart Bend,Astaghfirullah,1417,6109430,Virgo Multi Cipta
20201204,15,Gretha Sihombing,Dialah Juru Selamat,1259,6075720,Naga Swarasakti
20201204,16,Titiek(9) Sandhora,Termenung,1419,5952680,Gemilang Sakti Digital
20201204,17,UST.YUSUF MANSYUR,Mohon Pertolongan ALLAH (mKios),1346,5454080,Virgo Multi Cipta
20201204,18,Louis(18),Sukses Ditanganmu Sendiri,1157,4924190,Plus Digital
20201204,19,The Virgin (20),Cinta Terlarang,1068,4744850,Naga Swarasakti
20201204,20,Aa Gym,Ketenangan Hati ,1079,4740380,Madinatussalam
20201204,21,Jingle Kalla Toyota,Jingle Kalla Toyota,915,4575000,Jingle Kalla Toyota
20201204,22,Meggy Z (9),Sakit Hati,994,4318930,Seven Stars Entertainment
20201204,23,KH. MOH. NIZAM AS-SHOFA,Syi'ir Kang Aran Sholeh,945,4236090,Benang Komunika Infotama
20201204,24,KreasikuArtist,Tunggu Lagi,1046,4193210,Cherrypicks
20201204,25,Armada,Awas Jatuh Cinta Versi 1 (p35.8),3049,4181840,Virgo Multi Cipta
20201204,26,Mecky,Ketika ,1443,4058990,DSI
20201204,27,Devano Danendra,Menyimpan Rasa (DT20),893,3898420,HP RECORDS
20201204,28,The Dance Company (17),Papa Rock N Roll,669,3837370,Naga Swarasakti
